source,slug,subtopico,lote,issue_codes
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1777104024064-3","Imunização","","molde_golden_rule_sem_rows"
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1777104031822-1","Infecções Sexualmente Transmissíveis (ISTs)","","molde_golden_rule_sem_rows"
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1780001220945-7","Urgências e Emergências","","stub_markers"
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1780001220945-8","Urgências e Emergências","","stub_markers"
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1780001220945-9","Urgências e Emergências","","stub_markers"
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1780001297464-1","Urgências e Emergências","","stub_markers"
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1780001297464-2","Urgências e Emergências","","stub_markers"
"supabase","igeduc-enfermagem-urgencias-e-emergencias-1780001297464-3","Urgências e Emergências","","stub_markers"
"supabase","imparh-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-1","Cálculo de Administração de Medicamentos e Infusões","","molde_golden_rule_sem_rows"
"supabase","imparh-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-2","Cálculo de Administração de Medicamentos e Infusões","","molde_golden_rule_sem_rows"
"supabase","imparh-enfermagem-nocoes-de-anatomia-1775448491347-5","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","imparh-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344688622-1","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","imparh-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344701804-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","imparh-enfermagem-verificacao-de-sinais-vitais-1779344122526-5","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","imparh-enfermagem-verificacao-de-sinais-vitais-1779344196733-4","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","inaz-do-para-enfermagem-nocoes-de-anatomia-1775448275334-4","Vias de Administração","","molde_golden_rule_sem_rows;molde_danger_zone_sem_correct"
"supabase","inaz-do-para-enfermagem-nocoes-de-fisiologia-1775501938701-3","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1776056140199-7","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011915153-9","Segurança do Paciente","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-0","Verificação de Sinais Vitais","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-2","Segurança do Paciente","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-3","Processo de Enfermagem","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-4","Processo de Enfermagem","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-5","Processo de Enfermagem","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-7","Infecções no Contexto da Biossegurança","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-8","Urgências e Emergências","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011947286-9","Segurança do Paciente","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011956256-0","Processo de Enfermagem","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011956256-1","Assistência Perioperatória (Inclui SRPA)","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011956256-2","Urgências e Emergências","","stub_markers"
"supabase","inaz-do-para-enfermagem-processo-de-enfermagem-1780011956256-3","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","inaz-do-para-enfermagem-teorias-em-enfermagem-1776055843703-1","Processo de Enfermagem","","molde_golden_rule_sem_rows"
"supabase","instituto-access-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056641612-2","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","instituto-access-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056641612-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","instituto-access-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056641612-7","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1776056140199-2","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005791580-9","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-0","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-1","Assistência Perioperatória (Inclui SRPA)","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-3","Saúde da Criança","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-4","Verificação de Sinais Vitais","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-5","Saúde da Mulher","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-6","Segurança do Paciente","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-7","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","instituto-access-enfermagem-processo-de-enfermagem-1780005797734-8","Doenças Respiratórias Crônicas (Asma, DPOC)","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104000896-5","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104000896-6","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104000896-7","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104000896-8","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104007115-0","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104007115-1","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104007115-2","Urgências e Emergências","","stub_markers"
"supabase","instituto-access-enfermagem-urgencias-e-emergencias-1777104007115-3","Urgências e Emergências","","stub_markers"
"supabase","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-3","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-4","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-5","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","instituto-aocp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-2","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","instituto-aocp-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344718151-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1776056140199-3","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1776056140199-4","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003868364-7","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003868364-8","Processo de Enfermagem","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003868364-9","História da Enfermagem","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003950945-0","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003950945-1","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003950945-2","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003950945-3","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003950945-6","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003950945-7","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780003950945-9","Urgências e Emergências","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-0","Feridas e Queimaduras","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-1","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-2","Saúde Mental","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-3","Urgências e Emergências","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-4","Enfermagem em Central de Material e Esterilização (CME)","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-5","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-6","Verificação de Sinais Vitais","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-7","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780004272097-8","Saúde da Mulher","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005320352-9","Processo de Enfermagem","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-2","Procedimentos Diversos","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-3","Noções de Anatomia","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-4","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-5","Doenças Parasitárias e Zoonoses","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-6","Doenças Bacterianas e Fúngicas (Tuberculose, Tétano, Candidíase etc.)","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-7","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-8","Saúde da Criança","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005540776-9","Saúde da Mulher","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-0","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-1","Saúde Mental","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-3","Urgências e Emergências","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-4","Verificação de Sinais Vitais","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-5","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-6","Assistência Perioperatória (Inclui SRPA)","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-7","Assistência Perioperatória (Inclui SRPA)","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-8","Urgências e Emergências","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005550040-9","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005556782-0","Enfermagem em Central de Material e Esterilização (CME)","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005556782-1","Processo de Enfermagem","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005556782-2","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","instituto-aocp-enfermagem-processo-de-enfermagem-1780005556782-3","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","instituto-aocp-enfermagem-saude-da-mulher-1777104323066-1","Infecções Sexualmente Transmissíveis (ISTs)","","molde_golden_rule_sem_rows"
"supabase","instituto-consulpam-enfermagem-imunizacao-1779564109452-5","Imunização","","molde_golden_rule_sem_rows"
"supabase","instituto-consulpam-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344707320-1","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1776056149404-6","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005311822-3","Urgências e Emergências","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005311822-4","Urgências e Emergências","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005311822-5","Saúde da Mulher","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005311822-6","Saúde da Mulher","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005311822-7","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005311822-9","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005320352-0","Processo de Enfermagem","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005320352-1","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005320352-2","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005320352-3","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","instituto-consulpam-enfermagem-processo-de-enfermagem-1780005320352-4","Verificação de Sinais Vitais","","stub_markers"
